date,asset_id,bid,ask,last,volume,market_cap_usd,source,event_type,precision_status,source_reference,observed_at,period_end,frequency
2025-06-30,rally-riviera,,,4.3,0,25800.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-30T00:00:00Z,2025-06-30,quarterly
2025-09-25,rally-riviera,,,4.0,0,24000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-25T00:00:00Z,2025-09-30,quarterly
2025-12-26,rally-riviera,,,3.85,0,23100.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-26T00:00:00Z,2025-12-31,quarterly
2026-03-30,rally-riviera,,,4.0,0,24000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-30T00:00:00Z,2026-03-31,quarterly
2026-06-26,rally-riviera,,,3.3,0,19800.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-26T00:00:00Z,2026-06-30,quarterly
2020-03-17,rally-rlexpepsi,,,10.0,0,20000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-03-17T00:00:00Z,2020-03-31,quarterly
2020-06-30,rally-rlexpepsi,,,13.5,0,27000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-06-30T00:00:00Z,2020-06-30,quarterly
2020-10-20,rally-rlexpepsi,,,13.5,0,27000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-10-20T00:00:00Z,2020-09-30,quarterly
2021-01-21,rally-rlexpepsi,,,14.25,0,28500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-01-21T00:00:00Z,2020-12-31,quarterly
2021-03-23,rally-rlexpepsi,,,10.25,0,20500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-03-23T00:00:00Z,2021-03-31,quarterly
2021-06-07,rally-rlexpepsi,,,11.0,0,22000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-06-07T00:00:00Z,2021-06-30,quarterly
2021-08-25,rally-rlexpepsi,,,14.25,0,28500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-08-25T00:00:00Z,2021-09-30,quarterly
2022-01-24,rally-rlexpepsi,,,14.25,0,28500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-01-24T00:00:00Z,2021-12-31,quarterly
2022-03-28,rally-rlexpepsi,,,14.25,0,28500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-28T00:00:00Z,2022-03-31,quarterly
2022-06-24,rally-rlexpepsi,,,13.0,0,26000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-06-24T00:00:00Z,2022-06-30,quarterly
2022-09-29,rally-rlexpepsi,,,16.5,0,33000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-09-29T00:00:00Z,2022-09-30,quarterly
2022-12-27,rally-rlexpepsi,,,13.8,0,27600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-12-27T00:00:00Z,2022-12-31,quarterly
2023-03-27,rally-rlexpepsi,,,11.15,0,22300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-03-27T00:00:00Z,2023-03-31,quarterly
2023-06-30,rally-rlexpepsi,,,11.0,0,22000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-06-30T00:00:00Z,2023-06-30,quarterly
2023-09-28,rally-rlexpepsi,,,12.7,0,25400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-09-28T00:00:00Z,2023-09-30,quarterly
2023-12-27,rally-rlexpepsi,,,13.0,0,26000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-12-27T00:00:00Z,2023-12-31,quarterly
2024-03-25,rally-rlexpepsi,,,13.0,0,26000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-03-25T00:00:00Z,2024-03-31,quarterly
2024-06-21,rally-rlexpepsi,,,11.5,0,23000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-21T00:00:00Z,2024-06-30,quarterly
2024-09-27,rally-rlexpepsi,,,11.2,0,22400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-27T00:00:00Z,2024-09-30,quarterly
2024-12-24,rally-rlexpepsi,,,10.9,0,21800.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-24T00:00:00Z,2024-12-31,quarterly
2025-03-24,rally-rlexpepsi,,,10.9,0,21800.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-24T00:00:00Z,2025-03-31,quarterly
2025-06-30,rally-rlexpepsi,,,10.85,0,21700.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-30T00:00:00Z,2025-06-30,quarterly
2025-09-26,rally-rlexpepsi,,,10.7,0,21400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-26T00:00:00Z,2025-09-30,quarterly
2025-12-31,rally-rlexpepsi,,,10.7,0,21400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-31T00:00:00Z,2025-12-31,quarterly
2026-03-31,rally-rlexpepsi,,,11.0,0,22000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-31T00:00:00Z,2026-03-31,quarterly
2026-06-29,rally-rlexpepsi,,,10.0,0,20000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-29T00:00:00Z,2026-06-30,quarterly
2020-05-05,rally-smurf,,,18.0,0,36000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-05-05T00:00:00Z,2020-03-31,quarterly
2020-11-17,rally-smurf,,,18.0,0,36000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-11-17T00:00:00Z,2020-09-30,quarterly
2021-02-09,rally-smurf,,,25.0,0,50000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-02-09T00:00:00Z,2020-12-31,quarterly
2021-05-28,rally-smurf,,,25.0,0,50000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-05-28T00:00:00Z,2021-03-31,quarterly
2021-08-16,rally-smurf,,,27.0,0,54000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-08-16T00:00:00Z,2021-06-30,quarterly
2022-03-25,rally-smurf,,,18.75,0,37500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-25T00:00:00Z,2022-03-31,quarterly
2022-06-30,rally-smurf,,,17.0,0,34000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-06-30T00:00:00Z,2022-06-30,quarterly
2022-09-26,rally-smurf,,,15.0,0,30000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-09-26T00:00:00Z,2022-09-30,quarterly
2022-12-30,rally-smurf,,,18.0,0,36000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-12-30T00:00:00Z,2022-12-31,quarterly
2023-03-29,rally-smurf,,,20.15,0,40300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-03-29T00:00:00Z,2023-03-31,quarterly
2023-06-26,rally-smurf,,,21.0,0,42000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-06-26T00:00:00Z,2023-06-30,quarterly
2023-09-29,rally-smurf,,,19.0,0,38000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-09-29T00:00:00Z,2023-09-30,quarterly
2023-12-27,rally-smurf,,,15.0,0,30000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-12-27T00:00:00Z,2023-12-31,quarterly
2024-03-25,rally-smurf,,,16.8,0,33600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-03-25T00:00:00Z,2024-03-31,quarterly
2024-06-28,rally-smurf,,,16.65,0,33300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-28T00:00:00Z,2024-06-30,quarterly
2024-09-25,rally-smurf,,,17.25,0,34500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-25T00:00:00Z,2024-09-30,quarterly
2024-12-30,rally-smurf,,,17.5,0,35000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-30T00:00:00Z,2024-12-31,quarterly
2025-03-28,rally-smurf,,,18.5,0,37000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-28T00:00:00Z,2025-03-31,quarterly
2025-06-25,rally-smurf,,,18.5,0,37000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-25T00:00:00Z,2025-06-30,quarterly
2025-09-29,rally-smurf,,,18.45,0,36900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-29T00:00:00Z,2025-09-30,quarterly
2025-12-26,rally-smurf,,,16.35,0,32700.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-26T00:00:00Z,2025-12-31,quarterly
2026-03-24,rally-smurf,,,17.5,0,35000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-24T00:00:00Z,2026-03-31,quarterly
2026-06-29,rally-smurf,,,18.05,0,36100.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-29T00:00:00Z,2026-06-30,quarterly
2020-08-18,rally-snoopy,,,17.95,0,35900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-08-18T00:00:00Z,2020-09-30,quarterly
2020-12-01,rally-snoopy,,,18.0,0,36000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-12-01T00:00:00Z,2020-12-31,quarterly
2021-02-18,rally-snoopy,,,18.0,0,36000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-02-18T00:00:00Z,2021-03-31,quarterly
2021-04-22,rally-snoopy,,,18.0,0,36000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-04-22T00:00:00Z,2021-06-30,quarterly
2021-09-24,rally-snoopy,,,22.2,0,44400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-09-24T00:00:00Z,2021-09-30,quarterly
2022-01-10,rally-snoopy,,,19.2,0,38400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-01-10T00:00:00Z,2021-12-31,quarterly
2022-03-28,rally-snoopy,,,19.0,0,38000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-28T00:00:00Z,2022-03-31,quarterly
2022-06-27,rally-snoopy,,,13.5,0,27000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-06-27T00:00:00Z,2022-06-30,quarterly
2022-09-26,rally-snoopy,,,10.0,0,20000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-09-26T00:00:00Z,2022-09-30,quarterly
2022-12-27,rally-snoopy,,,16.15,0,32300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-12-27T00:00:00Z,2022-12-31,quarterly
2023-03-27,rally-snoopy,,,16.75,0,33500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-03-27T00:00:00Z,2023-03-31,quarterly
2023-06-30,rally-snoopy,,,15.0,0,30000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-06-30T00:00:00Z,2023-06-30,quarterly
2023-09-29,rally-snoopy,,,12.7,0,25400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-09-29T00:00:00Z,2023-09-30,quarterly
2023-12-29,rally-snoopy,,,13.0,0,26000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-12-29T00:00:00Z,2023-12-31,quarterly
2024-03-28,rally-snoopy,,,15.0,0,30000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-03-28T00:00:00Z,2024-03-31,quarterly
2024-06-28,rally-snoopy,,,13.5,0,27000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-28T00:00:00Z,2024-06-30,quarterly
2024-09-26,rally-snoopy,,,13.5,0,27000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-26T00:00:00Z,2024-09-30,quarterly
2024-12-26,rally-snoopy,,,12.25,0,24500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-26T00:00:00Z,2024-12-31,quarterly
2025-03-26,rally-snoopy,,,14.0,0,28000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-26T00:00:00Z,2025-03-31,quarterly
2025-06-25,rally-snoopy,,,12.1,0,24200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-25T00:00:00Z,2025-06-30,quarterly
2025-09-30,rally-snoopy,,,14.5,0,29000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-30T00:00:00Z,2025-09-30,quarterly
2025-12-30,rally-snoopy,,,14.5,0,29000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-30T00:00:00Z,2025-12-31,quarterly
2026-03-30,rally-snoopy,,,11.75,0,23500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-30T00:00:00Z,2026-03-31,quarterly
2026-06-29,rally-snoopy,,,13.75,0,27500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-29T00:00:00Z,2026-06-30,quarterly
2021-01-05,rally-soblack,,,56.5,0,56500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-01-05T00:00:00Z,2020-12-31,quarterly
2021-03-16,rally-soblack,,,35.0,0,35000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-03-16T00:00:00Z,2021-03-31,quarterly
2021-05-31,rally-soblack,,,34.0,0,34000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-05-31T00:00:00Z,2021-06-30,quarterly
2021-08-17,rally-soblack,,,50.0,0,50000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-08-17T00:00:00Z,2021-09-30,quarterly
2021-10-15,rally-soblack,,,56.0,0,56000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-10-15T00:00:00Z,2021-12-31,quarterly
2022-03-28,rally-soblack,,,38.0,0,38000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-28T00:00:00Z,2022-03-31,quarterly
2022-06-27,rally-soblack,,,35.0,0,35000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-06-27T00:00:00Z,2022-06-30,quarterly
2022-09-26,rally-soblack,,,38.0,0,38000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-09-26T00:00:00Z,2022-09-30,quarterly
2022-12-30,rally-soblack,,,26.6,0,26600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-12-30T00:00:00Z,2022-12-31,quarterly
2023-03-24,rally-soblack,,,30.25,0,30250.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-03-24T00:00:00Z,2023-03-31,quarterly
2023-06-30,rally-soblack,,,36.5,0,36500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-06-30T00:00:00Z,2023-06-30,quarterly
2023-09-29,rally-soblack,,,41.0,0,41000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-09-29T00:00:00Z,2023-09-30,quarterly
2023-12-28,rally-soblack,,,27.5,0,27500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-12-28T00:00:00Z,2023-12-31,quarterly
2024-03-28,rally-soblack,,,28.0,0,28000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-03-28T00:00:00Z,2024-03-31,quarterly
2024-06-26,rally-soblack,,,28.0,0,28000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-26T00:00:00Z,2024-06-30,quarterly
2024-09-25,rally-soblack,,,28.0,0,28000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-25T00:00:00Z,2024-09-30,quarterly
2024-12-24,rally-soblack,,,31.0,0,31000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-24T00:00:00Z,2024-12-31,quarterly
2025-03-31,rally-soblack,,,28.2,0,28200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-31T00:00:00Z,2025-03-31,quarterly
2025-06-30,rally-soblack,,,44.0,0,44000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-30T00:00:00Z,2025-06-30,quarterly
2025-09-29,rally-soblack,,,50.0,0,50000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-29T00:00:00Z,2025-09-30,quarterly
2025-12-29,rally-soblack,,,42.0,0,42000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-29T00:00:00Z,2025-12-31,quarterly
2026-03-30,rally-soblack,,,40.0,0,40000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-30T00:00:00Z,2026-03-31,quarterly
2026-06-26,rally-soblack,,,35.05,0,35050.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-26T00:00:00Z,2026-06-30,quarterly
2021-11-01,rally-tornek,,,4.0,0,132000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-11-01T00:00:00Z,2021-09-30,quarterly
2022-01-31,rally-tornek,,,3.0,0,99000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-01-31T00:00:00Z,2021-12-31,quarterly
2022-03-28,rally-tornek,,,2.55,0,84150.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-28T00:00:00Z,2022-03-31,quarterly
2022-06-30,rally-tornek,,,2.7,0,89100.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-06-30T00:00:00Z,2022-06-30,quarterly
2022-09-30,rally-tornek,,,2.75,0,90750.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-09-30T00:00:00Z,2022-09-30,quarterly
2022-12-28,rally-tornek,,,2.95,0,97350.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-12-28T00:00:00Z,2022-12-31,quarterly
2023-03-31,rally-tornek,,,3.1,0,102300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-03-31T00:00:00Z,2023-03-31,quarterly
2023-06-27,rally-tornek,,,3.0,0,99000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-06-27T00:00:00Z,2023-06-30,quarterly
2023-09-29,rally-tornek,,,2.8,0,92400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-09-29T00:00:00Z,2023-09-30,quarterly
2023-12-29,rally-tornek,,,1.9,0,62700.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-12-29T00:00:00Z,2023-12-31,quarterly
2024-03-28,rally-tornek,,,2.75,0,90750.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-03-28T00:00:00Z,2024-03-31,quarterly
2024-06-24,rally-tornek,,,2.6,0,85800.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-24T00:00:00Z,2024-06-30,quarterly
2024-09-25,rally-tornek,,,2.7,0,89100.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-25T00:00:00Z,2024-09-30,quarterly
2024-12-27,rally-tornek,,,2.55,0,84150.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-27T00:00:00Z,2024-12-31,quarterly
2025-03-25,rally-tornek,,,2.5,0,82500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-25T00:00:00Z,2025-03-31,quarterly
2025-06-27,rally-tornek,,,2.3,0,75900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-27T00:00:00Z,2025-06-30,quarterly
2025-09-29,rally-tornek,,,2.4,0,79200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-29T00:00:00Z,2025-09-30,quarterly
2025-12-31,rally-tornek,,,2.55,0,84150.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-31T00:00:00Z,2025-12-31,quarterly
2026-03-30,rally-tornek,,,2.5,0,82500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-30T00:00:00Z,2026-03-31,quarterly
2026-06-24,rally-tornek,,,2.35,0,77550.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-24T00:00:00Z,2026-06-30,quarterly
2021-05-24,rally-deaton,,,17.5,0,199500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-05-24,2021-06-30,
2021-08-05,rally-deaton,,,24.0,0,273600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-08-05,2021-09-30,
2021-12-30,rally-deaton,,,17.5,0,199500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-12-30,2021-12-31,
2022-03-30,rally-deaton,,,18.7,0,213180.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-30,2022-03-31,
2022-06-28,rally-deaton,,,16.0,0,182400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-06-28,2022-06-30,
2022-09-26,rally-deaton,,,19.0,0,216600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-09-26,2022-09-30,
2022-12-30,rally-deaton,,,16.0,0,182400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-12-30,2022-12-31,
2023-03-30,rally-deaton,,,20.5,0,233700.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-03-30,2023-03-31,
2023-06-28,rally-deaton,,,24.0,0,273600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-06-28,2023-06-30,
2023-09-26,rally-deaton,,,24.0,0,273600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-09-26,2023-09-30,
2023-12-26,rally-deaton,,,23.5,0,267900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-12-26,2023-12-31,
2024-03-25,rally-deaton,,,24.75,0,282150.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-03-25,2024-03-31,
2024-06-27,rally-deaton,,,23.0,0,262200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-27,2024-06-30,
2024-09-25,rally-deaton,,,25.85,0,294690.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-25,2024-09-30,
2024-12-30,rally-deaton,,,27.5,0,313500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-30,2024-12-31,
2025-03-31,rally-deaton,,,27.75,0,316350.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-31,2025-03-31,
2025-06-27,rally-deaton,,,27.0,0,307800.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-27,2025-06-30,
2025-09-26,rally-deaton,,,24.0,0,273600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-26,2025-09-30,
2025-12-30,rally-deaton,,,24.15,0,275310.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-30,2025-12-31,
2026-03-30,rally-deaton,,,24.0,0,273600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-30,2026-03-31,
2026-06-22,rally-deaton,,,23.75,0,270750.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-22,2026-06-30,
